G[0,0](SMBGperDayPtMeterCombo >= 2.024 & BGTestAvgNumPtRep >= 1.623) [Discrimination Score: -1.000; Robustness + : 0.377; Robustness - : 1.377; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1cImputeDtMnC >= 22.435 & Pt_SHFlg <= 0.513) | LDL <= 0.686) & Pt_A1cGoalLev <= 0.654) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.601 -> Pt_CGMUseNumDays >= 2.565) [Discrimination Score: 0.000; Robustness + : 2.565; Robustness - : 2.565; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN >= 12.989 & Triglyc <= 160.419) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((UnitsInsBasalOrLongAct >= 4.824 & WeightKg >= 83.550) | bmi >= 83.798) [Discrimination Score: 0.000; Robustness + : -83.550; Robustness - : -83.550; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((LDL <= 128.159 -> TotChol >= 106.731) -> Pt_A1cGoalLevelDsYr5 >= 22.033) & Pt_FatherT1D <= 202.436) [Discrimination Score: 0.000; Robustness + : 22.033; Robustness - : 22.033; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((NumPumpBolusOrShortAct <= 1.506 & TotChol <= 200.193) & HeightCm <= 140.566) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BUN >= 11.667 -> LDL <= 143.098) [Discrimination Score: 0.000; Robustness + : -143.098; Robustness - : -143.098; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 166.308) U[0,0] (Pt_CGMUseNumDays >= 2.326)) [Discrimination Score: 0.000; Robustness + : 6340.674; Robustness - : 6340.674; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((TSH <= 29.973 & WeightKg >= 82.563) & HeightCm >= 78.210) & HDL <= 89.755) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](diabDur >= 15.896 | LDL <= 106.489) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BldPrDia >= 53.296 -> GFR >= 27.686) | bmi <= 53.011) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1c <= 7.756 -> TotChol <= 158.991) | HbA1c <= 215.986) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((GFR >= 14.286 & HDL <= 57.723) & Pt_ChildT1D <= 66.543) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((bmi <= 31.355 -> TSH <= 16.556) -> Pt_A1cGoalLev >= 0.303) & Pt_A1cGoalLevelDsYr5 <= 25.473) [Discrimination Score: 0.000; Robustness + : -50.697; Robustness - : -50.697; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrSys <= 121.322 | WeightKg >= 82.369) | TotChol <= 88.904) [Discrimination Score: 0.000; Robustness + : 121.322; Robustness - : 121.322; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((diabDur >= 14.672 | SMBGperDayPtMeterCombo >= 2.177) & diabDur <= 3.515) -> BGTestAvgNumPtRep <= 3.277) [Discrimination Score: -1.000; Robustness + : -1.277; Robustness - : -0.277; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Pt_CGMUseNumDays >= 1.174 & WeightKg >= 82.061) [Discrimination Score: 0.000; Robustness + : -82.061; Robustness - : -82.061; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((NumPumpBolusOrShortAct >= 0.397 -> TSH >= 4.333) -> bmiZscore <= 19.307) | BGTestAvgNumMeter <= 7.975) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((GFR <= 59.132 -> NumPumpBolusOrShortAct >= 0.229) & Pt_InsGov >= 0.028) & LDL >= 0.253) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi >= 29.314 | Pt_CGMUseNumDays <= 12.011) -> HbA1cImputeDtMnC <= 7.795) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HeightCm >= 166.498 | SMBGperDayPtMeterCombo <= 3.496) -> HbA1c <= 3.470) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 58.215 -> TotalDailyInsPerKg <= 0.565) & age >= 0.339) & diabDur >= 0.272) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c <= 7.884 & NumPumpBolusOrShortAct >= 0.372) -> GFR >= 0.469) & HbA1cImputeDtMnC >= 0.183) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 14.003) U[2,2] (Pt_SHFlg <= 0.497)) [Discrimination Score: 0.000; Robustness + : 0.497; Robustness - : 0.497; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys <= 133.790 & bmi <= 32.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC <= 39.803 | LDL <= 132.496) | DirectLDL <= 138.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Pt_GrandchildT1D <= 0.782 & Pt_SHFlg >= 0.314) & TSH <= 0.463) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((NumPumpBolusOrShortAct <= 2.411 -> TotalDailyInsPerKg <= 0.604) & Pt_InsGov >= 0.193) [Discrimination Score: -1.000; Robustness + : -2.411; Robustness - : -1.411; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrDia >= 60.000 | Pt_CGMUseNumDays >= 4.278) | bmi >= 1.811) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 2.524) U[1,2] (TotalDailyInsPerKg <= 0.491)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((bmi >= 29.401 & Triglyc <= 142.479) | UnitsInsBasalOrLongAct <= 168.174) [Discrimination Score: 0.000; Robustness + : 168.174; Robustness - : 168.174; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](TotalDailyInsPerKg >= 0.077 | UnitsInsBasalOrLongAct <= 27.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1cImputeDtMnC >= 0.400 -> SMBGperDayPtMeterCombo >= 2.409) & Pt_SHFlg >= 2.432) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](LDL >= 81.850 | Pt_ChildT1D >= 0.178) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HDL >= 50.218 | TotChol <= 142.632) -> Pt_DKAFlg >= 61.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((LDL >= 81.140 & Pt_A1cGoalLev >= 0.249) | BUN <= 5.257) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HeightCm >= 166.037 -> Triglyc >= 129.327) -> Pt_MotherT1D >= 111.339) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](bmiZscore <= 0.208 & TSH <= 29.019) [Discrimination Score: 0.000; Robustness + : 0.208; Robustness - : 0.208; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Triglyc >= 121.931 & WeightKg >= 78.519) & bmiZscore <= 86.474) & UnitsInsBasalOrLongAct <= 88.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HDL >= 44.685 -> LDL >= 84.099) -> age <= 120.524) & AlbCreatRat_mggNew >= 82.304) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrDia <= 79.407 | bmiZscore >= -0.069) & SMBGperDayPtMeterCombo <= 0.173) [Discrimination Score: 0.000; Robustness + : 0.173; Robustness - : 0.173; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((Pt_CGMUseNumDays <= 19.313 & TotalDailyInsPerKg <= 0.512) | Pt_A1cGoalLevelDsYr5 <= 0.657) & DirectLDL <= 0.475) [Discrimination Score: 1.000; Robustness + : -165.525; Robustness - : -166.525; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumMeter >= 1.261 -> BGTestAvgNumPtRep <= 3.020) & Pt_A1cGoalLev <= 3.411) & HDL >= 0.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 1.873) U[0,2] (UnitsInsBasalOrLongAct <= 14.411)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HDL <= 53.135 -> TSH >= 6.873) -> AlbCreatRat_mggNew <= 35.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 2.372 & HeightCm <= 166.539) | Pt_InsGov >= 166.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HDL <= 62.987 -> Pt_A1cGoalLev <= 2.572) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys <= 121.955 | TotChol >= 43.764) & LDL >= 137.252) & Pt_GrandchildT1D >= 68.514) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi <= 31.010 | Pt_InsGov >= 0.316) -> TotChol <= 0.428) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((GFR <= 58.756 | LDL <= 110.075) & GFR >= 86.438) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((Pt_SHFlg <= 0.954 -> WeightKg <= 90.818) & bmi <= 89.579) & HbA1cImputeDtMnC <= 87.728) [Discrimination Score: 0.000; Robustness + : -90.818; Robustness - : -90.818; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur >= 14.221 -> Pt_CGMUseNumDays >= 6.673) -> Pt_FatherT1D >= 1.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL >= 80.844) U[0,1] (Pt_CGMUseNumDays >= 0.887)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 110.641 | GFR <= 53.417) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BGTestAvgNumPtRep <= 3.401 & Triglyc <= 165.415) -> Pt_SHFlg <= 154.366) [Discrimination Score: 0.000; Robustness + : -154.366; Robustness - : -154.366; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmiZscore >= -0.153 -> Pt_SHFlg <= 0.645) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((age >= 66.868 & SMBGperDayPtMeterCombo >= 2.873) & Pt_DKAFlg <= 3.508) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((SMBGperDayPtMeterCombo >= 2.054 -> Triglyc >= 112.134) | TSH >= 135.483) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((age >= 64.229 -> BldPrSys <= 127.142) -> AutonomicNeuroCl <= 124.139) -> Pt_DKAFlg >= 105.239) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Triglyc <= 138.297 & UnitsInsBasalOrLongAct <= 17.101) -> Pt_DKAFlg <= 13.432) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((TotChol <= 142.412 & Triglyc >= 126.156) & AutonomicNeuroCl <= 150.358) & SMBGperDayPtMeterCombo <= 150.414) [Discrimination Score: 174.000; Robustness + : 47.844; Robustness - : -126.156; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys >= 112.831 | Pt_CGMUseNumDays <= 16.862) -> bmiPerc >= 2.258) | WeightKg >= 4.356) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 2.438) U[0,0] (TSH >= 6.223)) [Discrimination Score: -8.661; Robustness + : -6.223; Robustness - : 2.438; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BGTestAvgNumMeter >= 0.464 | NumPumpBolusOrShortAct >= 0.444) -> Pt_SiblingT1D <= 0.686) -> Pt_FatherT1D >= 0.573) [Discrimination Score: 25.000; Robustness + : 0.573; Robustness - : -24.427; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1cImputeDtMnC <= 71.441 | TSH <= 12.022) -> BldPrSys <= 28.989) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia <= 79.300 & BUN >= 14.301) | GFR >= 11.736) | bmiZscore >= 12.979) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BGTestAvgNumMeter >= 1.379 & BUN <= 16.466) & Pt_SHFlg >= 13.779) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew >= 0.302 | TotChol >= 24.971) -> Pt_SHFlg <= 175.819) & BUN <= 165.999) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 7.149 -> HDL <= 56.721) [Discrimination Score: 0.000; Robustness + : -56.721; Robustness - : -56.721; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BGTestAvgNumMeter >= 0.026 & BldPrSys >= 105.053) [Discrimination Score: 0.000; Robustness + : -105.053; Robustness - : -105.053; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((Pt_A1cGoalLev <= 4.062 & Triglyc >= 125.140) & diagAgeCombo >= 135.315) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmi <= 31.374 | SMBGperDayPtMeterCombo >= 2.211) -> diagAgeCombo <= 3.436) [Discrimination Score: -4.000; Robustness + : -82.789; Robustness - : -78.789; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep >= 1.852) U[1,2] (HeightCm >= 166.510)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HeightCm >= 166.309 -> Pt_SHFlg <= 0.613) -> HDL <= 0.878) & TotChol >= 0.372) [Discrimination Score: 0.000; Robustness + : -0.878; Robustness - : -0.878; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1cImputeDtMnC >= 31.155 | Pt_CGMUseNumDays <= 9.969) -> GFR >= 1.299) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](age <= 68.352 -> Pt_CGMUseNumDays <= 22.805) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BGTestAvgNumMeter <= 3.667 | HDL >= 47.206) [Discrimination Score: 0.000; Robustness + : 3.667; Robustness - : 3.667; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](BGTestAvgNumMeter <= 3.630 -> LDL >= 78.027) [Discrimination Score: 0.000; Robustness + : -3.630; Robustness - : -3.630; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((TotalDailyInsPerKg <= 0.487 | TSH >= 7.434) & BldPrSys >= 3.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((diabDur <= 18.219 -> TSH <= 29.573) | bmi <= 30.848) -> BldPrSys <= 29.963) [Discrimination Score: 0.000; Robustness + : -30.848; Robustness - : -30.848; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1c <= 8.036 | HeightCm >= 166.078) & diagAgeCombo <= 166.740) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((SMBGperDayPtMeterCombo <= 3.933 & WeightKg <= 89.971) -> AutonomicNeuroCl <= 89.953) | BGTestAvgNumPtRep <= 89.816) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 166.917) U[0,0] (UnitsInsBasalOrLongAct <= 24.579)) [Discrimination Score: 13.800; Robustness + : 89.217; Robustness - : 75.417; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrSys >= 119.162 -> Triglyc <= 145.252) & Pt_DKAFlg <= 168.553) -> GFR <= 149.823) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiZscore <= 0.254 -> Triglyc >= 136.938) & WeightKg <= 143.017) & bmiZscore <= 160.437) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys <= 129.727 -> diabDur >= 15.287) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BldPrDia <= 74.432 -> TotChol >= 68.489) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((GFR <= 60.114 -> Pt_SHFlg <= 0.456) | HbA1cImputeDtMnC >= 0.334) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((age >= 64.991 & TSH >= 1.132) & UnitsInsBasalOrLongAct <= 32.307) [Discrimination Score: 0.000; Robustness + : -64.991; Robustness - : -64.991; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrDia <= 79.538 & Pt_GrandchildT1D >= 0.168) & BGTestAvgNumPtRep >= 0.099) & BGTestAvgNumMeter >= 0.077) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BldPrDia <= 75.505 & HbA1c >= 7.605) -> bmi <= 8.526) -> TotChol >= 7.112) [Discrimination Score: -18.000; Robustness + : -59.888; Robustness - : -41.888; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrSys <= 128.609 & HbA1cImputeDtMnC <= 58.037) -> LDL >= 25.217) & bmiZscore <= 57.161) [Discrimination Score: 0.000; Robustness + : -58.037; Robustness - : -58.037; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BldPrSys >= 112.440 | bmiZscore >= 0.061) | Pt_InsGov >= -0.082) & Pt_InsGov >= 0.114) [Discrimination Score: 0.000; Robustness + : -0.114; Robustness - : -0.114; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1c <= 8.052 & Pt_A1cGoalLev <= 2.135) | TSH <= 3.529) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BGTestAvgNumMeter <= 3.989 | SMBGperDayPtMeterCombo <= 3.201) -> TotalDailyInsPerKg <= 3.045) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Pt_CGMUseNumDays <= 23.282 -> Pt_FatherT1D <= 0.000) -> Pt_GrandchildT1D >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrDia >= 53.569 | Pt_DKAFlg >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.151) U[0,2] (BldPrDia >= 61.910)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN >= 10.012) U[0,1] (Pt_CGMUseNumDays >= 1.224)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_CGMUseNumDays >= 1.415 | Pt_GrandchildT1D >= 0.052) [Discrimination Score: 0.000; Robustness + : -0.052; Robustness - : -0.052; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys >= 109.643 & Pt_ChildT1D >= 0.027) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HDL >= 50.346 & HeightCm <= 166.893) -> BldPrDia >= 166.230) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Pt_MotherT1D <= 0.000 | AutonomicNeuroCl >= 0.000) | AlbCreatRat_mggNew >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((DirectLDL <= 0.000 -> HeightCm <= 166.581) -> Pt_FatherT1D <= 166.796) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((UnitsInsBasalOrLongAct <= 20.636 | Pt_A1cGoalLevelDsYr5 >= 0.000) -> Pt_SiblingT1D >= 0.000) -> BGTestAvgNumMeter >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](NumPumpBolusOrShortAct >= 0.459 | Pt_CGMUseNumDays >= 0.548) [Discrimination Score: 0.000; Robustness + : -0.459; Robustness - : -0.459; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo <= 3.211) U[0,2] (AlbCreatRat_mggNew >= 0.355)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((UnitsInsBasalOrLongAct >= 7.945 & age >= 65.172) -> Pt_SHFlg <= 69.887) [Discrimination Score: 0.000; Robustness + : -69.887; Robustness - : -69.887; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH <= 9.784) U[1,2] (GFR <= 39.990)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((SMBGperDayPtMeterCombo >= 2.806 & Pt_SiblingT1D >= 0.000) | HbA1cImputeDtMnC <= 0.000) & HDL >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_FatherT1D <= 0.000 -> Pt_InsGov <= 0.975) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew <= 2.360 -> HbA1c <= 8.038) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((NumPumpBolusOrShortAct <= 2.542 -> Pt_GrandchildT1D >= 0.355) | bmi <= 0.593) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AutonomicNeuroCl >= 0.000 & Pt_GrandparentT1D <= 0.754) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((TotalDailyInsPerKg >= 0.100 -> diagAgeCombo <= 51.000) | Pt_CGMUseNumDays <= 51.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_DKAFlg <= 0.000 -> diagAgeCombo >= 51.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_FatherT1D >= 0.000 -> BGTestAvgNumPtRep <= 3.908) -> BldPrSys <= 3.176) | TotChol <= 3.442) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Pt_FatherT1D >= 0.000 & LDL >= 97.302) & Triglyc >= 97.559) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
